임대종류,광역시도,시군구,도로명주소,단지명,세대수,주택유형,임대사업자,준공일자,건물형태,난방방식,승강기설치여부,주차수,형명,공급면적(전용),공급면적(공용),임대보증금,월임대료,전환보증금
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 208,서울번동3 고령자복지주택(행복주택),168,아파트,LH서울,2023-04-30,,,,0,21,21.99,10.6253,44280000,162360,16000000
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 208,서울번동3 고령자복지주택(행복주택),168,아파트,LH서울,2023-04-30,,,,0,44,44.68,19.8194,99600000,365200,37000000
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 45,꿈의숲 효성해링턴플레이스,88,아파트,SH공사,2019-09-30,복도식,개별난방,전체동 설치,1380,46,46.68,15.69,116280000,378000,0
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 45,꿈의숲 효성해링턴플레이스,88,아파트,SH공사,2019-09-30,복도식,개별난방,전체동 설치,1380,49,49.48,16.16,96800000,405000,0
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 56,꿈의숲 롯데캐슬(미아4)_서울리츠2호,35,아파트,SH공사,2017-02-27,복도식,개별난방,전체동 설치,716,39A,39.69,17.46,118640000,435000,0
행복주택,서울특별시,강북구,서울특별시 강북구 오현로 56,꿈의숲 롯데캐슬(미아4)_서울리츠2호,35,아파트,SH공사,2017-02-27,복도식,개별난방,전체동 설치,716,39B,39.74,17.1,118640000,435000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,40,40,39.86,77760000,252000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,47,47.47,47.29,100800000,329000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,52,52.02,51.83,108000000,351000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,53A,54.9,54.7,123200000,514000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,53B,53.56,53.37,120000000,460000,0
행복주택,서울특별시,강북구,서울특별시 강북구 인수봉로6가길 12,초행 지붕-미아-3,6,다가구주택,SH공사,2021-09-24,계단식,개별난방,미설치,8,59,59.06,58.85,125600000,409000,0
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로34길 86,태릉해링턴플레이스,45,아파트,SH공사,2021-11-19,계단식,개별난방,전체동 설치,1550,49,49.98,17.5084,118400000,426000,0
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로34길 86,태릉해링턴플레이스,45,아파트,SH공사,2021-11-19,계단식,개별난방,전체동 설치,1550,59A,59.98,20.9611,140800000,506000,0
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로34길 86,태릉해링턴플레이스,45,아파트,SH공사,2021-11-19,계단식,개별난방,전체동 설치,1550,59B,59.97,22.6085,140800000,506000,0
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,16,16.77,9.4776,38000000,150400,18000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,17,17.2,9.7207,38400000,150400,18000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,19,19.38,10.9527,44000000,172800,20000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,26,26.1,14.7506,57600000,225600,27000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,29,29.38,16.6043,64800000,257600,30000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,36,36.48,20.6169,80000000,315200,37000000
행복주택,서울특별시,노원구,서울특별시 노원구 공릉로51길 20,서울공릉행복주택,100,아파트,LH서울,2018-09-01,,,,0,40,40.32,22.7871,86800000,342400,41000000
행복주택,서울특별시,노원구,서울특별시 노원구 노원로38길 76,포레나노원,141,아파트,SH공사,2020-11-25,계단식,개별난방,전체동 설치,1385,49A,49.9583,17.3338,105600000,379000,0
행복주택,서울특별시,노원구,서울특별시 노원구 노원로38길 76,포레나노원,141,아파트,SH공사,2020-11-25,계단식,개별난방,전체동 설치,1385,49B,49.9513,17.0126,105600000,379000,0
행복주택,서울특별시,노원구,서울특별시 노원구 노원로38길 76,포레나노원,141,아파트,SH공사,2020-11-25,계단식,개별난방,전체동 설치,1385,59A,59.9866,19.6319,120840000,432000,0
행복주택,서울특별시,노원구,서울특별시 노원구 노원로38길 76,포레나노원,141,아파트,SH공사,2020-11-25,계단식,개별난방,전체동 설치,1385,59B,59.9908,19.8555,108800000,398000,0
행복주택,서울특별시,노원구,서울특별시 노원구 노원로38길 76,포레나노원,141,아파트,SH공사,2020-11-25,계단식,개별난방,전체동 설치,1385,59C,59.9428,21.1054,127200000,455000,0
행복주택,서울특별시,노원구,서울특별시 노원구 누원로 19,수락리버타운,48,아파트,SH공사,2016-10-18,복도식,개별난방,일부동 설치,25,21A,21.92,13.35,39520000,141000,0
행복주택,서울특별시,노원구,서울특별시 노원구 누원로 19,수락리버타운,48,아파트,SH공사,2016-10-18,복도식,개별난방,일부동 설치,25,21A2,21.92,13.35,39520000,141000,0
행복주택,서울특별시,노원구,서울특별시 노원구 누원로 19,수락리버타운,48,아파트,SH공사,2016-10-18,복도식,개별난방,일부동 설치,25,21AS,21.92,13.35,39520000,148000,0
행복주택,서울특별시,노원구,서울특별시 노원구 누원로 19,수락리버타운,48,아파트,SH공사,2016-10-18,복도식,개별난방,일부동 설치,25,31A,31.98,19.62,54720000,196000,0
행복주택,서울특별시,노원구,서울특별시 노원구 수락산로 12,노원센트럴푸르지오(상계4)_서울리츠2호,8,아파트,SH공사,2020-01-01,복도식,개별난방,전체동 설치,958,39,39.016,17.489,106650000,391000,0
행복주택,서울특별시,노원구,서울특별시 노원구 수락산로 12,노원센트럴푸르지오,17,아파트,SH공사,2019-12-30,복도식,개별난방,전체동 설치,958,50,50.05,29.39,108800000,390000,0
행복주택,서울특별시,노원구,서울특별시 노원구 초안산로2라길 26,인덕아이파크,69,아파트,SH공사,2020-01-30,계단식,개별난방,전체동 설치,1116,59A,59.99,24.32,126400000,453000,0
행복주택,서울특별시,은평구,서울특별시 은평구 가좌로 334,응암역효성해링턴플레이스,22,아파트,SH공사,2018-07-31,계단식,개별난방,전체동 설치,418,59A,59.94,23.45,127200000,467000,0
행복주택,서울특별시,은평구,서울특별시 은평구 백련산로 67,백련산파크 자이,4,아파트,SH공사,2019-02-25,계단식,개별난방,전체동 설치,859,59A,59.9,19.36,136000000,499000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,39A,39.48,18.26,77540000,284000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,39B,39.66,18.45,86160000,316000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,39Ba,39.66,18.45,81850000,300000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,39C,39.48,18.26,77540000,284000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,39D,39.29,21.14,86160000,316000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 200,DMC센트럴자이(증산2)_서울리츠2호,128,아파트,SH공사,2022-03-30,복도식,개별난방,전체동 설치,128,40D,40.21,20.58,87680000,322000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 216,DMC SK뷰(수색9)_서울리츠2호,36,아파트,SH공사,2021-10-29,복도식,개별난방,전체동 설치,644,38A,38.7353,21.9129,84000000,308000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 216,DMC SK뷰(수색9)_서울리츠2호,36,아파트,SH공사,2021-10-29,복도식,개별난방,전체동 설치,644,38B,38.735,21.913,84000000,308000,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 300,DMC롯데캐슬더퍼스트(수색4)_서울리츠2호,129,아파트,SH공사,2020-06-30,혼합식,개별난방,전체동 설치,1368,39,39.83,19.99,89940000,307600,0
행복주택,서울특별시,은평구,서울특별시 은평구 수색로 300,DMC롯데캐슬더퍼스트(수색4)_서울리츠2호,129,아파트,SH공사,2020-06-30,혼합식,개별난방,전체동 설치,1368,49,49.86,24.46,154860000,542000,0
행복주택,서울특별시,은평구,서울특별시 은평구 연서로 16,역촌헤르미온(역촌동 44-2),10,다세대주택,SH공사,2020-02-20,복도식,개별난방,전체동 설치,64,15B,15.64,5.61,24480000,95000,0
행복주택,서울특별시,은평구,서울특별시 은평구 연서로 16,역촌헤르미온(역촌동 44-2),10,다세대주택,SH공사,2020-02-20,복도식,개별난방,전체동 설치,64,16A,16.12,5.83,24480000,95000,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로 12-1,SM벨리체(신사동 29-160),2,다세대주택,SH공사,2020-10-20,계단식,개별난방,전체동 설치,25,28A,28.91,5.23,54720000,213800,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로 12-1,SM벨리체(신사동 29-160),2,다세대주택,SH공사,2020-10-20,계단식,개별난방,전체동 설치,25,28B,28.53,5.17,54720000,213800,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로 220,녹번역이편한세상캐슬(응암2)_서울리츠2호,163,아파트,SH공사,2020-05-19,혼합식,개별난방,전체동 설치,2974,39,39.95,20.918,134160000,481000,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로 240,힐스테이트녹번역(응암1)_서울리츠2호,85,아파트,SH공사,2021-04-29,복도식,개별난방,전체동 설치,980,39,39.12,19.97,111840000,391000,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로 240,힐스테이트녹번역(응암1)_서울리츠2호,85,아파트,SH공사,2021-04-29,복도식,개별난방,전체동 설치,980,41,41.5,20.82,113070000,396000,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로3길 18-2,삼성캐스빌(역촌동 85-9),2,다세대주택,SH공사,2020-11-19,혼합식,개별난방,전체동 설치,13,28A,28.51,9.54,54400000,200000,0
행복주택,서울특별시,은평구,서울특별시 은평구 은평로3길 18-2,삼성캐스빌(역촌동 85-9),2,다세대주택,SH공사,2020-11-19,혼합식,개별난방,전체동 설치,13,29B,29.96,10.02,58320000,225000,0
행복주택,서울특별시,은평구,서울특별시 은평구 응암로30길 15,백련산해모로(응암11)_서울리츠2호,54,아파트,SH공사,2020-03-01,복도식,개별난방,전체동 설치,54,39A,39.1,17.66,104040000,382000,0
행복주택,서울특별시,은평구,서울특별시 은평구 응암로30길 15,백련산해모로(응암11)_서울리츠2호,54,아파트,SH공사,2020-03-01,복도식,개별난방,전체동 설치,54,39B,39.1,17.6,87280000,298000,0
행복주택,서울특별시,은평구,서울특별시 은평구 응암로30길 15,백련산해모로(응암11)_서울리츠2호,54,아파트,SH공사,2020-03-01,복도식,개별난방,전체동 설치,54,43,43.13,18.96,127600000,468000,0
행복주택,서울특별시,은평구,서울특별시 은평구 응암로30길 16,백련산SK VIEW IPARK(응암10)_서울리츠2호,80,아파트,SH공사,2019-08-30,복도식,개별난방,전체동 설치,80,36,36.082,15.9586,81420000,284800,0
행복주택,서울특별시,은평구,서울특별시 은평구 응암로30길 16,백련산SK VIEW IPARK(응암10)_서울리츠2호,80,아파트,SH공사,2019-08-30,복도식,개별난방,전체동 설치,80,40,40.6525,17.4952,119380000,418000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 1045,이룸채(서울리츠1호),630,아파트,SH공사,2019-06-26,복도식,지역난방,전체동 설치,345,23A,23.57,12.88,44640000,163000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 1045,이룸채(서울리츠1호),630,아파트,SH공사,2019-06-26,복도식,지역난방,전체동 설치,345,23B,23.8,12.75,44640000,163000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 1045,이룸채(서울리츠1호),630,아파트,SH공사,2019-06-26,복도식,지역난방,전체동 설치,345,23C,23.48,12.93,44640000,163000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 1045,이룸채(서울리츠1호),630,아파트,SH공사,2019-06-26,복도식,지역난방,전체동 설치,345,23D,23.75,12.77,44640000,163000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 610,힐스테이트녹번(녹번1-1)_서울리츠2호,106,아파트,SH공사,2018-10-10,복도식,개별난방,전체동 설치,182,39,39,18.31,146000000,535000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 610,힐스테이트녹번(녹번1-1)_서울리츠2호,106,아파트,SH공사,2018-10-10,복도식,개별난방,전체동 설치,182,40,40.02,18.65,150000000,539000,0
행복주택,서울특별시,은평구,서울특별시 은평구 통일로 630,래미안베라힐즈(녹번1-2)_서울리츠2호,133,아파트,SH공사,2018-12-30,복도식,개별난방,전체동 설치,1407,38,38.28,18.84,149280000,522000,0
